place_id,external_id,name,category,subcategory,city,state,country,latitude,longitude,location,description,tags,avg_cost,avg_rating,crowd_level,created_at,updated_at
515,place_515,Coastal View - Uptown,beach,beach,Goa,State,India,15.47832,73.80903,POINT(73.8090296276758 15.47831962309759),Best beach experience in the area,"['sea', 'swimming', 'water', 'tropical']",1752.78,4.88,high,2025-02-22 08:57:58.358458,2026-02-10 08:57:58.358458
516,place_516,Commercial Hub,shopping,shopping,Goa,State,India,15.496339,73.75086,POINT(73.75086013114205 15.496339168192698),Beautiful shopping destination,"['markets', 'retail', 'products']",835.53,4.22,moderate,2025-03-08 08:57:58.359455,2026-02-10 08:57:58.359455
517,place_517,Heritage Museum - Central,museum,museum,Goa,State,India,15.526117,73.811011,POINT(73.81101091290229 15.526116810492704),Must-visit museum attraction,"['art', 'history']",311.99,4.84,low,2025-06-14 08:57:58.360179,2026-02-10 08:57:58.360179
518,place_518,Adventure Camp - Uptown,adventure,adventure,Goa,State,India,15.455327,73.860229,POINT(73.86022888363013 15.455326960307087),Hidden gem for adventure lovers,"['sports', 'adrenaline', 'extreme', 'thrilling']",2620.28,3.55,low,2026-01-23 08:57:58.360452,2026-02-10 08:57:58.360452
519,place_519,Art Museum - Uptown,museum,museum,Goa,State,India,15.390155,73.817073,POINT(73.8170731167741 15.39015493837467),Popular museum spot in Goa,"['artifacts', 'art', 'exhibition']",685.04,3.1,moderate,2025-04-03 08:57:58.361496,2026-02-10 08:57:58.361496
520,place_520,Entertainment District,nightlife,nightlife,Goa,State,India,15.405567,73.812174,POINT(73.81217410604326 15.405566521131263),Hidden gem for nightlife lovers,"['bar', 'late']",2453.17,3.38,moderate,2025-08-03 08:57:58.361496,2026-02-10 08:57:58.361496
521,place_521,Entertainment District - New,nightlife,nightlife,Kerala,State,India,10.853901,76.204111,POINT(76.20411069857786 10.853900695498803),Beautiful nightlife destination,"['club', 'live']",1159.31,4.26,very_low,2025-12-31 08:57:58.362448,2026-02-10 08:57:58.362448
522,place_522,National Park,nature,nature,Kerala,State,India,10.915457,76.304477,POINT(76.3044774040185 10.915457491027384),Beautiful nature destination,"['peaceful', 'forest', 'trek']",1293.84,3.06,moderate,2025-02-27 08:57:58.363472,2026-02-10 08:57:58.363472
523,place_523,Wildlife Sanctuary - New,nature,nature,Kerala,State,India,10.82339,76.271647,POINT(76.27164665066216 10.823390158907547),Must-visit nature attraction,"['forest', 'trek', 'peaceful']",764.55,3.5,moderate,2025-03-13 08:57:58.363472,2026-02-10 08:57:58.363472
524,place_524,Gourmet District - Uptown,food,food,Kerala,State,India,10.882585,76.3653,POINT(76.3653000568785 10.882585462259566),Popular food spot in Kerala,"['cuisine', 'culture', 'restaurant']",1300.38,3.83,very_low,2025-11-23 08:57:58.364442,2026-02-10 08:57:58.364442
525,place_525,Night Market - Central,nightlife,nightlife,Kerala,State,India,10.851179,76.176602,POINT(76.1766015600544 10.851178682969211),Popular nightlife spot in Kerala,"['late', 'drinks', 'live', 'club']",1100.04,4.07,low,2025-10-27 08:57:58.365443,2026-02-10 08:57:58.365443
526,place_526,Beach Club - New,beach,beach,Kerala,State,India,10.831194,76.321861,POINT(76.32186104459072 10.831194361195694),Best beach experience in the area,"['swimming', 'sand', 'sea', 'water']",1962.77,4.08,very_low,2025-05-24 08:57:58.365443,2026-02-10 08:57:58.365443
527,place_527,Mosque - Downtown,religious,religious,Kerala,State,India,10.781965,76.330841,POINT(76.33084144973135 10.781964920851353),Beautiful religious destination,"['sacred', 'prayers', 'spiritual', 'pilgrimage']",251.56,3.45,low,2025-10-31 08:57:58.366438,2026-02-10 08:57:58.366438
528,place_528,Heritage Museum,museum,museum,Kerala,State,India,10.86499,76.227947,POINT(76.22794729768276 10.86499028709992),Best museum experience in the area,"['artifacts', 'history', 'art', 'exhibition']",400.18,4.31,very_high,2026-01-13 08:57:58.367434,2026-02-10 08:57:58.367434
529,place_529,Dining Hub - Downtown,food,food,Kerala,State,India,10.799702,76.252732,POINT(76.25273220956159 10.799702016840271),Must-visit food attraction,"['culture', 'restaurant', 'dining', 'taste']",500.36,4.24,low,2025-10-25 08:57:58.368430,2026-02-10 08:57:58.368430
530,place_530,Ruins,historical,historical,Kerala,State,India,10.81642,76.187055,POINT(76.18705524586268 10.816420109370629),Hidden gem for historical lovers,"['archaeology', 'monuments', 'heritage', 'architecture']",1091.85,2.88,moderate,2025-02-16 08:57:58.368430,2026-02-10 08:57:58.368430
531,place_531,Forest Walk - Uptown,nature,nature,Kerala,State,India,10.950621,76.255721,POINT(76.25572142914422 10.95062137338224),Hidden gem for nature lovers,"['scenic', 'trek', 'forest', 'mountain']",512.18,3.9,high,2025-08-15 08:57:58.369429,2026-02-10 08:57:58.369429
532,place_532,Pub Street - Old,nightlife,nightlife,Kerala,State,India,10.856517,76.328775,POINT(76.32877467721703 10.856516529385582),Best nightlife experience in the area,"['bar', 'late']",1000.37,3.33,moderate,2025-10-19 08:57:58.370426,2026-02-10 08:57:58.370426
533,place_533,Art Gallery - Uptown,cultural,cultural,Kerala,State,India,10.851925,76.273564,POINT(76.27356369983826 10.851924657452255),Must-visit cultural attraction,"['music', 'tradition', 'crafts', 'arts']",731.23,3.3,very_low,2025-12-25 08:57:58.370426,2026-02-10 08:57:58.370426
534,place_534,Theme Park - Downtown,entertainment,entertainment,Kerala,State,India,10.774743,76.337622,POINT(76.33762161721894 10.774743334295119),Beautiful entertainment destination,"['interactive', 'fun']",1747.28,4.15,low,2025-11-19 08:57:58.372470,2026-02-10 08:57:58.372470
535,place_535,Meditation Center - Central,wellness,wellness,Kerala,State,India,10.889151,76.351437,POINT(76.35143701683191 10.889151411562546),Hidden gem for wellness lovers,"['spa', 'health', 'meditation']",3680.63,3.96,moderate,2025-02-14 08:57:58.373475,2026-02-10 08:57:58.373475
536,place_536,Fun Zone - Premium,entertainment,entertainment,Kerala,State,India,10.873885,76.272881,POINT(76.2728807170543 10.873884505192944),Beautiful entertainment destination,"['performance', 'fun', 'interactive']",1416.22,2.95,low,2025-12-05 08:57:58.374416,2026-02-10 08:57:58.374416
537,place_537,Live Music Venue - New,nightlife,nightlife,Kerala,State,India,10.895989,76.266617,POINT(76.26661680392303 10.895989167255058),Best nightlife experience in the area,"['late', 'live']",2550.38,4.96,moderate,2025-05-14 08:57:58.375412,2026-02-10 08:57:58.375412
538,place_538,Cultural Museum - Uptown,museum,museum,Kerala,State,India,10.941656,76.258483,POINT(76.25848254808564 10.941656076077926),Beautiful museum destination,"['exhibition', 'art']",429.62,2.39,very_high,2025-07-17 08:57:58.377418,2026-02-10 08:57:58.377418
539,place_539,Commercial Hub,shopping,shopping,Kerala,State,India,10.871327,76.270526,POINT(76.270525871519 10.871326733130603),Beautiful shopping destination,"['products', 'brands', 'retail', 'bargain']",341.9,3.8,moderate,2026-01-18 08:57:58.378405,2026-02-10 08:57:58.378405
540,place_540,Culinary Street,food,food,Kerala,State,India,10.838814,76.244957,POINT(76.2449573706482 10.838813597088894),Hidden gem for food lovers,"['culture', 'dining', 'cuisine']",757.54,3.93,very_low,2025-02-22 08:57:58.379401,2026-02-10 08:57:58.379401
541,place_541,Entertainment Hub - New,entertainment,entertainment,Kerala,State,India,10.860613,76.260473,POINT(76.26047250432897 10.860612519776462),Popular entertainment spot in Kerala,"['fun', 'crowds']",1246.61,3.87,moderate,2025-08-16 08:57:58.380400,2026-02-10 08:57:58.380400
542,place_542,Cultural Center - New,cultural,cultural,Kerala,State,India,10.840904,76.256697,POINT(76.25669686008244 10.840903596479546),Must-visit cultural attraction,"['tradition', 'music']",930.98,4.78,high,2025-08-17 08:57:58.380400,2026-02-10 08:57:58.380400
543,place_543,Pilgrimage Site,religious,religious,Kerala,State,India,10.693574,76.264251,POINT(76.2642505211153 10.693574266688298),Popular religious spot in Kerala,"['temple', 'pilgrimage', 'prayers']",255.3,3.69,very_low,2025-09-28 08:57:58.381441,2026-02-10 08:57:58.381441
544,place_544,Cultural Museum,museum,museum,Kerala,State,India,10.819732,76.206646,POINT(76.20664640531854 10.819732361661929),Must-visit museum attraction,"['exhibition', 'art']",530.46,2.7,high,2025-04-17 08:57:58.382395,2026-02-10 08:57:58.382395
545,place_545,Paragliding Point - New,adventure,adventure,Kerala,State,India,10.916771,76.313054,POINT(76.31305424212138 10.916771175784689),Best adventure experience in the area,"['outdoor', 'sports']",2874.73,4.76,low,2025-06-04 08:57:58.382395,2026-02-10 08:57:58.382395
546,place_546,Green Trail,nature,nature,Kerala,State,India,10.777645,76.196279,POINT(76.19627856462722 10.777644958884046),Popular nature spot in Kerala,"['peaceful', 'forest']",583.85,3.99,low,2025-05-24 08:57:58.383391,2026-02-10 08:57:58.383391
547,place_547,Food Court,food,food,Kerala,State,India,10.837143,76.304121,POINT(76.30412104679706 10.837143125702912),Hidden gem for food lovers,"['dining', 'restaurant', 'taste', 'culture']",626.0,4.04,high,2025-08-03 08:57:58.384388,2026-02-10 08:57:58.384388
548,place_548,Beach Resort,beach,beach,Kerala,State,India,10.906591,76.24608,POINT(76.24608039302079 10.90659098201365),Hidden gem for beach lovers,"['water', 'tropical']",1082.44,4.15,moderate,2026-01-15 08:57:58.385387,2026-02-10 08:57:58.385387
549,place_549,Temple,religious,religious,Kerala,State,India,10.855007,76.262475,POINT(76.26247519828013 10.855006983003667),Hidden gem for religious lovers,"['prayers', 'pilgrimage', 'sacred']",202.17,4.44,low,2025-07-05 08:57:58.386385,2026-02-10 08:57:58.386385
550,place_550,War Museum - Central,museum,museum,Kerala,State,India,10.840374,76.279827,POINT(76.27982657041723 10.840373850126547),Must-visit museum attraction,"['exhibition', 'artifacts']",454.74,4.09,very_high,2026-01-08 08:57:58.390372,2026-02-10 08:57:58.390372
551,place_551,Comedy Club - Downtown,entertainment,entertainment,Kerala,State,India,10.855777,76.246679,POINT(76.24667893320219 10.85577705606482),Beautiful entertainment destination,"['fun', 'crowds']",1580.18,4.01,moderate,2025-09-29 08:57:58.393421,2026-02-10 08:57:58.393421
552,place_552,Meditation Center,wellness,wellness,Kerala,State,India,10.925698,76.24047,POINT(76.24047032255301 10.925697826681082),Hidden gem for wellness lovers,"['retreat', 'meditation', 'spa']",4620.42,3.8,low,2025-10-02 08:57:58.394362,2026-02-10 08:57:58.394362
553,place_553,Beach Hut - Premium,beach,beach,Kerala,State,India,10.914269,76.295169,POINT(76.29516939133259 10.91426867036316),Beautiful beach destination,"['tropical', 'sea']",1692.35,4.71,low,2025-10-25 08:57:58.395426,2026-02-10 08:57:58.395426
554,place_554,Rock Climbing Site,adventure,adventure,Kerala,State,India,10.853195,76.204787,POINT(76.20478689190254 10.853194867351661),Best adventure experience in the area,"['adrenaline', 'thrilling']",2762.65,3.9,high,2025-06-24 08:57:58.395426,2026-02-10 08:57:58.395426
555,place_555,Dining Hub - Old,food,food,Kerala,State,India,10.871527,76.381423,POINT(76.38142344899424 10.87152719012829),Hidden gem for food lovers,"['taste', 'cuisine', 'dining']",738.28,4.71,low,2026-01-01 08:57:58.396357,2026-02-10 08:57:58.396357
556,place_556,Food Market - Downtown,food,food,Kerala,State,India,10.865508,76.263859,POINT(76.26385870232002 10.865507547561808),Best food experience in the area,"['cuisine', 'culture', 'dining']",1338.95,3.75,low,2025-12-29 08:57:58.397353,2026-02-10 08:57:58.397353
557,place_557,Entertainment Complex,entertainment,entertainment,Kerala,State,India,10.896246,76.302974,POINT(76.30297408024182 10.896246174005892),Popular entertainment spot in Kerala,"['fun', 'show']",1865.94,3.19,very_low,2025-02-25 08:57:58.398351,2026-02-10 08:57:58.398351
558,place_558,Performance Hall - Premium,cultural,cultural,Kerala,State,India,10.861141,76.270582,POINT(76.27058238550461 10.861141219933499),Must-visit cultural attraction,"['festivals', 'crafts']",314.17,3.2,moderate,2025-03-20 08:57:58.399349,2026-02-10 08:57:58.399349
559,place_559,Zipline Course,adventure,adventure,Kerala,State,India,10.799239,76.324512,POINT(76.32451218747893 10.79923904571313),Best adventure experience in the area,"['extreme', 'sports']",2980.22,4.3,moderate,2025-12-03 08:57:58.399349,2026-02-10 08:57:58.400346
560,place_560,Monument,historical,historical,Kerala,State,India,10.870187,76.292124,POINT(76.29212373308677 10.870187127757145),Must-visit historical attraction,"['heritage', 'old', 'architecture', 'archaeology']",1600.14,3.66,high,2025-03-18 08:57:58.400697,2026-02-10 08:57:58.400697
561,place_561,Night Market,shopping,shopping,Kerala,State,India,10.853114,76.3632,POINT(76.36320000747672 10.853113949122273),Hidden gem for shopping lovers,"['brands', 'markets']",498.24,4.05,moderate,2026-01-13 08:57:58.401343,2026-02-10 08:57:58.401343
562,place_562,Bazaar - Old,shopping,shopping,Kerala,State,India,10.753433,76.19574,POINT(76.1957395717072 10.753433158096408),Hidden gem for shopping lovers,"['brands', 'products', 'retail']",127.7,3.37,high,2025-09-23 08:57:58.401343,2026-02-10 08:57:58.401343
563,place_563,Craft Village,cultural,cultural,Kerala,State,India,10.868193,76.215496,POINT(76.21549625908116 10.868192692538917),Hidden gem for cultural lovers,"['tradition', 'arts', 'festivals', 'music']",567.39,3.8,moderate,2025-04-26 08:57:58.402641,2026-02-10 08:57:58.402641
564,place_564,Ruins - Uptown,historical,historical,Kerala,State,India,10.842496,76.258929,POINT(76.25892948487162 10.842496275669586),Popular historical spot in Kerala,"['old', 'archaeology', 'heritage']",1928.52,4.19,moderate,2025-09-02 08:57:58.403338,2026-02-10 08:57:58.403338
565,place_565,Spa & Wellness,wellness,wellness,Kerala,State,India,10.841937,76.258203,POINT(76.25820301480742 10.841937184758754),Best wellness experience in the area,"['health', 'retreat']",3445.62,4.8,moderate,2025-07-05 08:57:58.404336,2026-02-10 08:57:58.404336
566,place_566,Gurudwara,religious,religious,Kerala,State,India,10.781007,76.265183,POINT(76.26518291880632 10.781006762954924),Must-visit religious attraction,"['spiritual', 'temple', 'pilgrimage']",262.32,4.7,moderate,2025-08-09 08:57:58.405396,2026-02-10 08:57:58.405396
567,place_567,Commercial Hub - Uptown,shopping,shopping,Kerala,State,India,10.870759,76.247929,POINT(76.2479291214442 10.870759261464752),Best shopping experience in the area,"['brands', 'retail', 'products']",688.24,3.16,high,2025-05-28 08:57:58.406332,2026-02-10 08:57:58.406332
568,place_568,Gurudwara - Premium,religious,religious,Kerala,State,India,10.891067,76.312359,POINT(76.31235918622767 10.891066515946072),Popular religious spot in Kerala,"['spiritual', 'prayers', 'sacred']",483.54,4.83,low,2025-11-28 08:57:58.407329,2026-02-10 08:57:58.407329
569,place_569,Food Market,food,food,Kerala,State,India,10.787384,76.265573,POINT(76.26557335462566 10.7873839457342),Popular food spot in Kerala,"['dining', 'taste', 'cuisine']",571.95,3.11,high,2026-02-01 08:57:58.408326,2026-02-10 08:57:58.408326
570,place_570,Art Museum,museum,museum,Kerala,State,India,10.823004,76.245597,POINT(76.2455968024952 10.823003758376784),Beautiful museum destination,"['education', 'artifacts', 'exhibition', 'history']",537.96,3.63,very_high,2025-06-10 08:57:58.408326,2026-02-10 08:57:58.408326
571,place_571,Beach Club,beach,beach,Kerala,State,India,10.821977,76.241548,POINT(76.24154796643425 10.82197654910059),Must-visit beach attraction,"['water', 'tropical', 'sea', 'swimming']",2665.55,4.29,low,2025-08-16 08:57:58.409323,2026-02-10 08:57:58.409323
572,place_572,Restaurant Row,food,food,Kerala,State,India,10.872672,76.263867,POINT(76.2638668369895 10.872672011018235),Hidden gem for food lovers,"['culture', 'cuisine', 'dining']",642.31,2.52,very_high,2025-12-01 08:57:58.410413,2026-02-10 08:57:58.410413
573,place_573,Dining Hub - Central,food,food,Kerala,State,India,10.851485,76.291741,POINT(76.29174110395114 10.851485138173894),Must-visit food attraction,"['restaurant', 'culture']",1090.92,4.43,moderate,2025-02-16 08:57:58.411319,2026-02-10 08:57:58.411319
574,place_574,Dining Hub,food,food,Kerala,State,India,10.946134,76.204858,POINT(76.20485771095336 10.94613440671784),Best food experience in the area,"['taste', 'restaurant']",773.98,4.18,high,2025-09-16 08:57:58.412325,2026-02-10 08:57:58.412325
575,place_575,Spa & Wellness - Downtown,wellness,wellness,Kerala,State,India,10.887566,76.271078,POINT(76.2710775300659 10.887565990845395),Beautiful wellness destination,"['retreat', 'meditation', 'spa']",2492.44,3.58,moderate,2025-04-18 08:57:58.413312,2026-02-10 08:57:58.413312
576,place_576,Entertainment District,nightlife,nightlife,Kerala,State,India,10.710213,76.29019,POINT(76.29019040701978 10.71021292903549),Best nightlife experience in the area,"['late', 'live', 'club']",2342.92,4.71,low,2025-03-24 08:57:58.413312,2026-02-10 08:57:58.413312
577,place_577,Wildlife Sanctuary - Uptown,nature,nature,Kerala,State,India,10.778364,76.206094,POINT(76.20609369783962 10.778364260699865),Hidden gem for nature lovers,"['trek', 'scenic', 'peaceful']",1222.25,3.77,high,2025-09-26 08:57:58.415307,2026-02-10 08:57:58.415307
578,place_578,Entertainment District - Downtown,nightlife,nightlife,Kerala,State,India,10.772818,76.278052,POINT(76.27805207385568 10.772817647831504),Beautiful nightlife destination,"['bar', 'late', 'club']",2932.82,4.49,moderate,2025-07-11 08:57:58.416303,2026-02-10 08:57:58.416303
579,place_579,Holy Place - Uptown,religious,religious,Kerala,State,India,10.911885,76.268149,POINT(76.26814920719447 10.911885269146289),Beautiful religious destination,"['temple', 'prayers', 'spiritual', 'pilgrimage']",231.39,4.51,high,2026-01-24 08:57:58.416303,2026-02-10 08:57:58.416303
580,place_580,Pub Street - Uptown,nightlife,nightlife,Kerala,State,India,10.73771,76.29265,POINT(76.29265048460651 10.737710433445264),Hidden gem for nightlife lovers,"['bar', 'club', 'live', 'late']",2820.44,4.46,low,2025-04-22 08:57:58.417301,2026-02-10 08:57:58.417301
581,place_581,Holy Place - Central,religious,religious,Rajasthan,State,India,27.451808,74.6042,POINT(74.6041999669133 27.451808005016776),Popular religious spot in Rajasthan,"['spiritual', 'prayers', 'pilgrimage', 'sacred']",219.85,3.23,low,2025-10-17 08:57:58.418316,2026-02-10 08:57:58.418316
582,place_582,Sacred Grounds,religious,religious,Rajasthan,State,India,27.574039,74.558743,POINT(74.55874268726579 27.574039494701218),Popular religious spot in Rajasthan,"['temple', 'pilgrimage', 'prayers']",276.17,4.66,moderate,2026-01-06 08:57:58.418316,2026-02-10 08:57:58.418316
583,place_583,Entertainment Complex - Central,entertainment,entertainment,Rajasthan,State,India,27.586841,74.547498,POINT(74.5474984962039 27.586840760515045),Must-visit entertainment attraction,"['performance', 'show']",1396.21,4.65,very_low,2025-03-16 08:57:58.419295,2026-02-10 08:57:58.419295
584,place_584,Palace - Uptown,historical,historical,Rajasthan,State,India,27.588071,74.595889,POINT(74.59588886524539 27.588070705661544),Hidden gem for historical lovers,"['old', 'heritage']",1945.83,4.83,very_high,2025-10-06 08:57:58.419295,2026-02-10 08:57:58.419295
585,place_585,Cultural Hub,cultural,cultural,Rajasthan,State,India,27.520751,74.622093,POINT(74.62209277821393 27.520751013352704),Hidden gem for cultural lovers,"['tradition', 'music', 'arts']",945.88,4.68,very_low,2025-09-26 08:57:58.428272,2026-02-10 08:57:58.428272
586,place_586,Beach Club,beach,beach,Rajasthan,State,India,27.503099,74.574663,POINT(74.57466338022162 27.503099025139456),Must-visit beach attraction,"['sea', 'swimming']",2698.44,3.75,moderate,2025-10-06 08:57:58.429270,2026-02-10 08:57:58.429270
587,place_587,Art Gallery - Central,cultural,cultural,Rajasthan,State,India,27.49981,74.599129,POINT(74.59912904112412 27.49980950908109),Hidden gem for cultural lovers,"['tradition', 'arts', 'festivals']",665.28,4.44,low,2025-06-03 08:57:58.429924,2026-02-10 08:57:58.429924
588,place_588,Trekking Trail,adventure,adventure,Rajasthan,State,India,27.546152,74.669818,POINT(74.66981788092005 27.546151905390502),Hidden gem for adventure lovers,"['thrilling', 'outdoor', 'extreme']",2047.02,4.44,moderate,2025-12-20 08:57:58.431266,2026-02-10 08:57:58.431266
589,place_589,Shopping Mall,shopping,shopping,Rajasthan,State,India,27.624532,74.538648,POINT(74.53864757345005 27.624531570490085),Beautiful shopping destination,"['bargain', 'brands', 'retail', 'markets']",411.73,2.6,moderate,2025-10-08 08:57:58.432261,2026-02-10 08:57:58.432261
590,place_590,Heritage Museum - Uptown,museum,museum,Rajasthan,State,India,27.545283,74.590129,POINT(74.59012882994348 27.54528323589918),Best museum experience in the area,"['history', 'art', 'artifacts']",484.13,4.33,very_low,2025-06-09 08:57:58.435376,2026-02-10 08:57:58.435376
591,place_591,Shrine - Uptown,religious,religious,Rajasthan,State,India,27.47808,74.621035,POINT(74.6210350780848 27.47808016065021),Hidden gem for religious lovers,"['pilgrimage', 'temple', 'sacred']",263.42,3.43,moderate,2026-02-04 08:57:58.435907,2026-02-10 08:57:58.435907
592,place_592,Theme Park - Central,entertainment,entertainment,Rajasthan,State,India,27.560425,74.597745,POINT(74.597744729766 27.560425129502175),Hidden gem for entertainment lovers,"['performance', 'interactive']",1418.97,3.18,very_low,2026-01-20 08:57:58.437250,2026-02-10 08:57:58.437250
593,place_593,Cultural Hub - Downtown,cultural,cultural,Rajasthan,State,India,27.487581,74.55315,POINT(74.55314952188847 27.48758122729474),Popular cultural spot in Rajasthan,"['tradition', 'festivals']",775.21,3.89,moderate,2025-03-21 08:57:58.440638,2026-02-10 08:57:58.440638
594,place_594,Fun Zone,entertainment,entertainment,Rajasthan,State,India,27.533985,74.710255,POINT(74.7102545541746 27.53398549520538),Must-visit entertainment attraction,"['interactive', 'fun', 'crowds']",2219.01,4.48,moderate,2025-10-23 08:57:58.440893,2026-02-10 08:57:58.440893
595,place_595,Health Resort - Premium,wellness,wellness,Rajasthan,State,India,27.51564,74.573237,POINT(74.57323687403424 27.515640227968632),Must-visit wellness attraction,"['health', 'meditation', 'spa']",4154.02,4.55,very_high,2025-07-24 08:57:58.441915,2026-02-10 08:57:58.441915
596,place_596,Adventure Park - Premium,adventure,adventure,Rajasthan,State,India,27.47498,74.556945,POINT(74.55694464383663 27.47498009105613),Hidden gem for adventure lovers,"['outdoor', 'extreme', 'adrenaline', 'thrilling']",4233.24,4.8,high,2025-05-12 08:57:58.445880,2026-02-10 08:57:58.445880
597,place_597,Gurudwara,religious,religious,Rajasthan,State,India,27.60194,74.680009,POINT(74.6800092469391 27.60193959263496),Best religious experience in the area,"['temple', 'sacred']",207.44,4.23,moderate,2025-10-20 08:57:58.447486,2026-02-10 08:57:58.447486
598,place_598,Old City Heritage - Premium,historical,historical,Rajasthan,State,India,27.516243,74.60414,POINT(74.604139816487 27.516242775500636),Popular historical spot in Rajasthan,"['old', 'monuments', 'archaeology', 'heritage']",1423.59,4.6,high,2025-04-15 08:57:58.447875,2026-02-10 08:57:58.447875
599,place_599,Rock Climbing Site - Central,adventure,adventure,Rajasthan,State,India,27.575586,74.707856,POINT(74.70785632602605 27.57558593084881),Beautiful adventure destination,"['extreme', 'adrenaline', 'sports']",4005.1,2.68,low,2025-06-22 08:57:58.448885,2026-02-10 08:57:58.448885
600,place_600,Beach Resort - Premium,beach,beach,Rajasthan,State,India,27.455363,74.659757,POINT(74.65975719199702 27.455362825493648),Best beach experience in the area,"['sea', 'sand', 'tropical']",2091.72,3.23,low,2025-10-11 08:57:58.448885,2026-02-10 08:57:58.449870
601,place_601,Health Resort,wellness,wellness,Rajasthan,State,India,27.529205,74.645705,POINT(74.64570531679036 27.529205107867238),Hidden gem for wellness lovers,"['spa', 'health', 'retreat']",4897.37,4.16,very_low,2025-09-13 08:57:58.449870,2026-02-10 08:57:58.449870
602,place_602,Water Sports Center,beach,beach,Rajasthan,State,India,27.578243,74.588641,POINT(74.58864134030308 27.578243340293866),Hidden gem for beach lovers,"['water', 'sand', 'tropical']",1820.33,4.49,low,2026-02-02 08:57:58.450867,2026-02-10 08:57:58.450867
603,place_603,Sandy Shore,beach,beach,Rajasthan,State,India,27.54602,74.634174,POINT(74.6341740398302 27.54602027902163),Must-visit beach attraction,"['swimming', 'water']",2721.2,4.11,very_low,2025-05-27 08:57:58.450867,2026-02-10 08:57:58.450867
604,place_604,Taj Mahal View,historical,historical,Rajasthan,State,India,27.52499,74.646305,POINT(74.64630469075387 27.5249904740677),Hidden gem for historical lovers,"['old', 'archaeology', 'monuments']",1463.12,4.11,low,2025-10-04 08:57:58.451866,2026-02-10 08:57:58.451866
605,place_605,Performance Hall,cultural,cultural,Rajasthan,State,India,27.597509,74.624838,POINT(74.62483770588086 27.597509107867413),Hidden gem for cultural lovers,"['tradition', 'festivals', 'music', 'crafts']",389.12,3.46,high,2025-05-08 08:57:58.453105,2026-02-10 08:57:58.453105
606,place_606,Rock Climbing Site - Downtown,adventure,adventure,Rajasthan,State,India,27.47182,74.62791,POINT(74.62790988534891 27.471819647998174),Popular adventure spot in Rajasthan,"['sports', 'adrenaline']",3302.66,4.28,very_low,2025-11-19 08:57:58.453105,2026-02-10 08:57:58.453105
607,place_607,Night Market,nightlife,nightlife,Rajasthan,State,India,27.623436,74.652234,POINT(74.6522343870386 27.62343594151585),Beautiful nightlife destination,"['club', 'late', 'bar']",2268.26,2.77,very_low,2025-09-20 08:57:58.457205,2026-02-10 08:57:58.457205
608,place_608,Sandy Shore,beach,beach,Rajasthan,State,India,27.538718,74.618915,POINT(74.61891480168572 27.538717632387925),Hidden gem for beach lovers,"['tropical', 'sea', 'swimming', 'water']",1197.54,4.63,moderate,2025-03-12 08:57:58.457898,2026-02-10 08:57:58.457898
609,place_609,Sandy Shore,beach,beach,Rajasthan,State,India,27.643957,74.583686,POINT(74.58368633664143 27.643957159586176),Beautiful beach destination,"['swimming', 'water']",1739.86,4.52,moderate,2026-01-04 08:57:58.458715,2026-02-10 08:57:58.458715
610,place_610,Cultural Hub - Uptown,cultural,cultural,Rajasthan,State,India,27.551826,74.614808,POINT(74.61480841424427 27.55182596016296),Hidden gem for cultural lovers,"['festivals', 'crafts', 'arts']",575.26,4.52,high,2025-06-29 08:57:58.458715,2026-02-10 08:57:58.458715
611,place_611,Ruins - Downtown,historical,historical,Rajasthan,State,India,27.476383,74.572051,POINT(74.57205118340677 27.47638338559703),Hidden gem for historical lovers,"['monuments', 'heritage', 'architecture', 'old']",1848.57,3.89,moderate,2025-12-01 08:57:58.459782,2026-02-10 08:57:58.459782
612,place_612,Retreat - Downtown,wellness,wellness,Rajasthan,State,India,27.492582,74.529119,POINT(74.52911901354157 27.49258182208658),Best wellness experience in the area,"['meditation', 'retreat']",3030.29,4.79,moderate,2025-08-16 08:57:58.462628,2026-02-10 08:57:58.462628
613,place_613,Coastal View - Old,beach,beach,Rajasthan,State,India,27.551606,74.635831,POINT(74.63583058627178 27.551606179014936),Must-visit beach attraction,"['swimming', 'water', 'tropical']",1710.53,3.98,very_low,2025-07-31 08:57:58.463141,2026-02-10 08:57:58.464144
614,place_614,Science Museum,museum,museum,Rajasthan,State,India,27.531111,74.552596,POINT(74.55259560500083 27.531110771533587),Popular museum spot in Rajasthan,"['artifacts', 'education', 'art', 'history']",654.36,3.94,moderate,2025-04-11 08:57:58.464144,2026-02-10 08:57:58.464144
615,place_615,Ruins,historical,historical,Rajasthan,State,India,27.474739,74.622698,POINT(74.62269818781265 27.474738824589682),Popular historical spot in Rajasthan,"['archaeology', 'architecture', 'heritage', 'old']",1546.79,4.37,high,2025-10-04 08:57:58.465142,2026-02-10 08:57:58.465142
616,place_616,Mosque - New,religious,religious,Rajasthan,State,India,27.555781,74.642062,POINT(74.64206152554321 27.555780919635513),Beautiful religious destination,"['spiritual', 'temple']",369.44,4.0,high,2025-05-15 08:57:58.466140,2026-02-10 08:57:58.466140
617,place_617,Beach Hut,beach,beach,Rajasthan,State,India,27.466095,74.566728,POINT(74.56672839080974 27.466094918766327),Popular beach spot in Rajasthan,"['sand', 'tropical', 'sea']",2834.85,4.36,high,2025-02-24 08:57:58.467151,2026-02-10 08:57:58.467151
